% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.450052489e+01 +7.450052489e+01 +1.152805249e+02 +1.152805249e+02 -1.0789e+00 -1.5820e+00 +2.4576e+00 -4.3940e+00 -3.3233e-01 +4.8273e+00 +7.6020e-01 -1.1067e+00 +3.4651e+00 +8.2320e-02
2 +5.737208000e+01 +5.737208000e+01 +9.815208000e+01 +9.815208000e+01 +1.2617e+00 +1.6453e+00 +3.7088e+00 -2.8656e+00 -3.2781e+00 +4.5789e-01 -2.6893e+00 +3.6011e+00 +3.2564e+00 +2.5551e+00
81 +3.022597985e+01 +3.022597985e+01 +7.100597985e+01 +7.100597985e+01 +8.2834e-01 +1.5389e+00 +3.3926e+00 -2.7338e+00 -2.7754e+00 +5.6495e-01 -2.8445e+00 +2.6771e+00 +2.3612e+00 +2.5700e+00
207 +2.284214948e+01 +2.284214948e+01 +6.362214948e+01 +6.362214948e+01 +1.5468e+00 +8.5066e-01 +4.3600e+00 -2.1108e+00 -3.1525e+00 +2.8540e-01 -3.4240e+00 +2.3475e+00 +3.6524e+00 +2.3064e+00
417 +1.490286421e+01 +1.490286421e+01 +5.568286421e+01 +5.568286421e+01 +8.3720e-01 -4.3299e-01 +3.1787e+00 -3.1265e+00 -2.6858e+00 +9.6069e-01 -5.7074e+00 +3.0167e+00 +2.5465e+00 +7.1045e-01
642 +9.629446920e+00 +9.629446920e+00 +5.040944692e+01 +5.040944692e+01 +6.2962e-01 +6.7019e-02 +3.3189e+00 -3.1649e+00 -2.1961e+00 +2.1364e-01 -4.8510e+00 +2.9141e+00 +2.8243e+00 +1.5381e+00
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.542838249e+01 +6.542838249e+01 +6.382838249e+01 +6.382838249e+01 +3.0065e+00 +4.1129e+00 +2.0213e+00 -4.2406e+00 +2.4051e-01 +5.4770e-01 +1.3476e+00 -2.4090e+00 +2.2318e+00 -2.5455e-01
6 +5.352925050e+01 +5.352925050e+01 +5.192925050e+01 +5.192925050e+01 +8.5224e-01 -4.0730e+00 -2.9978e+00 -3.7219e+00 +2.6977e+00 +4.8523e+00 +4.9648e+00 -4.5724e+00 -4.3932e+00 -4.1472e+00
334 +3.894917290e+01 +3.894917290e+01 +3.734917290e+01 +3.734917290e+01 +4.1262e-02 -3.9185e+00 -2.3278e+00 -2.9944e+00 +3.3141e+00 +4.2098e+00 +6.7685e+00 -4.4951e+00 -3.7861e+00 -2.7878e+00
484 +2.176824589e+01 +2.176824589e+01 +2.016824589e+01 +2.016824589e+01 +8.1346e-02 -3.7417e+00 -2.2225e+00 -2.9056e+00 +3.0324e+00 +3.8172e+00 +5.4569e+00 -4.3255e+00 -3.6389e+00 -2.8106e+00
507 +1.073740231e+01 +1.073740231e+01 +9.137402311e+00 +9.137402311e+00 +6.0468e-01 -4.1278e+00 -2.6562e+00 -1.8672e+00 +3.7243e+00 +1.8850e+00 +5.8341e+00 -3.4260e+00 -4.0381e+00 -3.2832e+00
541 +8.947470550e+00 +8.947470550e+00 +7.347470550e+00 +7.347470550e+00 +1.3941e-01 -4.2959e+00 -1.9834e+00 -2.9171e+00 +3.4861e+00 +2.3490e+00 +4.9522e+00 -2.8748e+00 -4.1336e+00 -3.0208e+00
955 +5.509010215e+00 +5.509010215e+00 +3.909010215e+00 +3.909010215e+00 +9.1605e-01 -3.4347e+00 -2.0245e+00 -1.9384e+00 +3.3895e+00 +2.8715e+00 +5.0532e+00 -2.8833e+00 -4.0959e+00 -2.5113e+00
1063 +3.793543141e+00 +3.793543141e+00 +2.193543141e+00 +2.193543141e+00 +8.9187e-01 -4.0915e+00 -1.9954e+00 -1.5129e+00 +3.5957e+00 +2.4170e+00 +4.5433e+00 -2.6606e+00 -3.8922e+00 -2.7692e+00
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.062675672e+01 +8.062675672e+01 -2.902132433e+02 -2.902132433e+02 +4.1132e+00 +2.5778e+00 -6.4253e-01 +9.9858e-01 -4.9137e-01 -4.2651e-01 +1.5539e+00 +1.5337e+00 -4.2502e+00 +3.2915e+00
16 +5.356563363e+01 +5.356563363e+01 -3.172743664e+02 -3.172743664e+02 +1.0273e+00 +1.9162e-01 -1.3250e-01 -1.2001e+00 +1.4668e-01 -3.6970e+00 +9.0855e-01 -1.2511e-01 -3.5537e+00 +2.8921e-01
204 +2.481639963e+01 +2.481639963e+01 -3.460236004e+02 -3.460236004e+02 +4.3392e+00 -9.3085e-02 -1.3049e-02 +9.5055e-01 +9.6232e-01 -5.9737e-01 -4.9090e+00 +2.4739e+00 -4.0862e+00 -1.6215e-01
