% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.313610225e+02 +1.313610225e+02 +1.279610225e+02 +1.279610225e+02 +3.6569e+00 +4.1263e-01 -4.6868e+00 +2.6209e+00 +8.1764e-02 +1.8987e+00 +2.2031e+00 +2.3963e+00 +2.7309e+00 -4.1282e+00 +4.8097e+00 -4.3789e+00 +1.6480e+00 -3.7035e+00 -3.5086e+00 -3.2105e+00 -3.2517e-01 -3.3455e-01 +4.7209e+00 +4.7898e+00
2 +5.980363489e+01 +5.980363489e+01 +5.640363489e+01 +5.640363489e+01 -3.3018e+00 -3.9155e-01 -3.0624e+00 -2.0262e+00 -5.9361e-02 -1.2841e+00 -1.9364e+00 -1.6416e+00 +2.8436e+00 -3.0288e+00 +4.4665e+00 -1.7320e+00 +1.5625e+00 -3.5294e+00 -4.8638e+00 +1.2890e+00 +2.9375e+00 +4.5755e+00 +1.8240e+00 +1.1557e+00
11 +2.489639156e+01 +2.489639156e+01 +2.149639156e+01 +2.149639156e+01 +4.1209e-01 +2.9041e+00 -4.8028e+00 +1.7315e+00 +4.8600e+00 +2.0525e-01 -1.1496e+00 -1.7863e+00 +1.0460e+00 +3.2189e+00 +1.0696e+00 +1.2853e+00 +1.1605e+00 +4.5070e-01 +1.1911e-01 +1.1352e+00 +1.8524e-01 -2.1284e+00 +4.3133e+00 +7.1460e-01
99 +1.418905433e+01 +1.418905433e+01 +1.078905433e+01 +1.078905433e+01 +6.6044e-01 +2.3940e+00 -5.7888e-01 +7.9696e-01 -3.6640e+00 +1.5523e-01 -4.5081e+00 +1.2854e+00 +1.7498e+00 +6.6424e-01 -8.6141e-01 -2.3638e+00 -1.6977e+00 -1.4033e+00 +4.6528e-01 -1.2508e+00 -1.3881e+00 +2.0094e+00 +4.0864e+00 -3.0926e+00
1160 +9.598190288e+00 +9.598190288e+00 +6.198190288e+00 +6.198190288e+00 -7.9657e-01 +1.3498e+00 -1.8788e+00 -1.7474e+00 +1.0548e+00 -5.0379e-01 -1.6326e-01 +1.5167e+00 +3.0001e+00 +1.2908e-01 -1.5155e+00 -3.9884e-01 -1.2875e+00 +9.1775e-02 -5.8231e-02 -1.0916e+00 +3.1556e+00 -1.1896e+00 -1.4871e+00 +4.2434e-01
3369 +6.295699702e+00 +6.295699702e+00 +2.895699702e+00 +2.895699702e+00 -4.7188e-01 +8.9994e-01 +1.2132e+00 -6.6371e-01 +3.9415e+00 +4.9575e-01 -1.4338e+00 -1.4304e+00 +2.0949e+00 -2.5904e-01 +9.6540e-02 +5.4106e-01 -2.2410e+00 -1.1243e+00 +7.2458e-01 +1.3558e+00 +8.6840e-01 -7.7649e-01 +7.5252e-01 +1.8583e+00
% function evaluation | noise-free fitness - Fopt (-1.851700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.130992163e+01 +3.130992163e+01 -1.538600784e+02 -1.538600784e+02 +2.6180e+00 -1.5089e-01 +4.4806e+00 +3.9039e+00 -1.7195e+00 +3.2118e+00 -7.2112e-01 +9.0042e-01 +5.9570e-01 -2.2336e+00 +1.6889e+00 -3.0478e+00 +9.0848e-02 -1.2575e+00 -3.8695e+00 -1.2737e-01 -3.4520e+00 +1.4640e+00 +1.1486e+00 +6.1339e-01
22 +2.417504583e+01 +2.417504583e+01 -1.609949542e+02 -1.609949542e+02 +3.4038e+00 -2.0169e+00 +1.5541e+00 +2.0856e+00 -7.4034e-01 +1.3560e+00 +2.5602e+00 +3.1815e+00 +6.6089e-01 -1.7193e+00 -1.2370e+00 -3.7927e+00 -1.3163e+00 +4.4480e+00 +3.3817e+00 -1.4381e+00 -1.7459e+00 -1.0164e+00 +4.2025e+00 -2.9252e+00
127 +1.277815917e+01 +1.277815917e+01 -1.723918408e+02 -1.723918408e+02 +2.5893e+00 -5.7221e-01 +0.0000e+00 -7.0942e-01 -3.5462e+00 -1.0027e+00 +3.8760e-01 +0.0000e+00 -1.0879e+00 -1.5717e+00 +3.7465e-01 +2.3367e-01 +1.7679e+00 +2.5009e+00 -1.5390e+00 +0.0000e+00 +9.8571e-01 -4.2881e-01 +0.0000e+00 +1.0876e+00
236 +9.700164117e+00 +9.700164117e+00 -1.754698359e+02 -1.754698359e+02 +1.5699e+00 +1.4553e+00 +9.0555e-01 +2.1482e-01 +9.2997e-01 -2.4400e+00 +6.2280e-01 +1.5742e+00 +2.1139e+00 -1.2316e+00 -1.2855e+00 -4.2968e-01 +0.0000e+00 +1.1023e+00 -5.4342e-01 +3.7128e-01 +2.1091e+00 -2.2862e-01 +5.9756e-01 -5.7775e-01
2181 +5.319808732e+00 +5.319808732e+00 -1.798501913e+02 -1.798501913e+02 -3.3177e-01 -1.1252e+00 +3.5011e-02 -3.9975e-01 +6.2163e-01 +0.0000e+00 -1.7804e+00 +1.8371e+00 -8.3876e-02 -3.8377e-01 -1.8964e+00 -6.9017e-03 -1.3903e+00 +3.6513e+00 +1.1936e+00 +6.4249e-01 -7.9026e-01 -1.3877e+00 -3.1330e-01 -7.3300e-01
% function evaluation | noise-free fitness - Fopt (1.013400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.681297516e+01 +7.681297516e+01 +1.781529752e+02 +1.781529752e+02 -1.7786e+00 +2.3833e+00 -4.0980e+00 +4.6126e+00 +4.3437e+00 -3.7926e+00 -3.0170e-01 -3.1828e+00 +1.5178e+00 -4.8944e+00 +1.1737e+00 +4.1468e+00 +4.8689e+00 -3.6043e+00 +3.4095e+00 +1.5854e+00 +2.3601e+00 -1.4035e+00 -3.5186e+00 +2.8488e+00
2 +5.470727435e+01 +5.470727435e+01 +1.560472743e+02 +1.560472743e+02 -1.3640e+00 +3.0103e+00 -3.3720e+00 +4.5194e-03 -3.3646e-02 +4.1775e+00 -2.2908e+00 +1.8681e+00 +1.9759e+00 -3.8489e+00 +1.6196e+00 -1.1980e+00 -2.2017e+00 +3.2670e+00 -4.4819e+00 -1.7032e+00 -3.2072e-01 -1.9788e+00 +4.9236e+00 +4.6709e+00
9 +3.539612786e+01 +3.539612786e+01 +1.367361279e+02 +1.367361279e+02 +3.2878e+00 -3.1645e+00 +1.1036e+00 +1.6103e+00 +3.8648e-01 -2.1763e+00 +7.7642e-01 -3.4039e+00 +4.5298e+00 -1.0535e-01 -3.3099e+00 +2.7783e+00 +2.0478e-01 -4.3709e-02 -1.9850e+00 -7.7140e-01 +4.0672e+00 -4.9094e+00 +1.1248e+00 -1.3797e+00
48 +2.110018099e+01 +2.110018099e+01 +1.224401810e+02 +1.224401810e+02 +3.7463e-01 +1.9146e-02 +1.9080e-01 +3.0494e-01 -3.3494e-01 +3.8930e+00 +2.4447e+00 -3.4523e+00 -7.4661e-01 -2.1145e+00 -5.0000e+00 +1.2925e+00 +3.5043e-01 +8.2893e-01 -8.2653e-01 +1.6518e+00 +2.3599e+00 +6.2365e-01 +5.3224e-02 +2.5746e+00
131 +1.505810058e+01 +1.505810058e+01 +1.163981006e+02 +1.163981006e+02 +4.1395e+00 +3.8001e+00 +0.0000e+00 +1.8543e+00 +1.0477e-01 +2.9088e+00 -8.8570e-01 -2.4799e+00 +7.1792e-01 +2.7742e+00 -2.8619e+00 +5.0000e+00 +7.3948e-01 +1.9820e+00 -3.4064e+00 +9.3386e-01 -1.8800e+00 -1.5905e+00 +0.0000e+00 -8.6149e-01
300 +8.989827562e+00 +8.989827562e+00 +1.103298276e+02 +1.103298276e+02 +1.2994e+00 +1.7206e+00 -5.2215e-01 +3.2987e-01 -2.5699e+00 +1.8713e+00 +5.1790e-01 -2.2410e+00 -6.7818e-01 +1.5973e-01 +1.0718e+00 +3.5697e+00 -1.4203e+00 +4.7321e-01 -2.6274e+00 -1.0454e+00 -2.8856e+00 -4.7465e+00 +1.8110e+00 +1.0750e+00
3033 +6.217519442e+00 +6.217519442e+00 +1.075575194e+02 +1.075575194e+02 +7.8473e-01 -2.3057e-01 -1.6472e+00 +1.2500e+00 +9.8506e-01 -1.9944e-01 +1.6935e+00 +7.6757e-01 -1.1951e+00 -8.4994e-01 +1.9410e+00 +1.5529e+00 -3.2007e-02 +2.5459e+00 -1.0927e+00 -1.1659e-01 -1.7563e+00 -1.9285e-01 +8.4559e-01 -1.4959e+00
% function evaluation | noise-free fitness - Fopt (-2.400000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.004048898e+02 +1.004048898e+02 +9.800488983e+01 +9.800488983e+01 +7.6791e-01 -4.1231e+00 -4.4899e-01 -4.4056e+00 -2.6611e+00 +4.5883e+00 +3.7515e+00 +1.8543e+00 +2.9447e+00 -3.6999e+00 -5.8088e-01 +6.2799e-01 +4.4048e+00 -4.6802e+00 -4.4170e+00 +1.9360e+00 -1.2511e+00 -4.3922e+00 +6.6031e-01 -1.3790e+00
2 +6.384718029e+01 +6.384718029e+01 +6.144718029e+01 +6.144718029e+01 -3.2054e+00 +6.4087e-01 +1.6580e+00 +1.5319e+00 -2.7327e-01 -3.6386e+00 -2.8629e+00 -3.2419e+00 -4.0949e+00 +2.3954e+00 -4.6205e+00 -2.3350e+00 -4.5267e+00 +2.1870e+00 -4.6322e+00 -1.3566e+00 +2.5148e+00 -3.2783e+00 -4.4180e+00 +3.3229e+00
3 +3.996444600e+01 +3.996444600e+01 +3.756444600e+01 +3.756444600e+01 -4.7650e+00 -5.2682e-01 +3.7835e+00 -8.4168e-01 -4.9405e-01 -1.4102e+00 -4.6923e+00 -3.3755e+00 +2.4820e+00 +1.5381e+00 +3.1894e+00 -1.3184e+00 +2.1261e+00 +6.9731e-01 -2.0952e+00 +2.7998e+00 -7.2129e-01 -3.8193e+00 -8.5506e-01 +2.0149e+00
9 +3.326535928e+01 +3.326535928e+01 +3.086535928e+01 +3.086535928e+01 -2.1507e+00 +2.6845e+00 -3.8808e+00 -2.6533e-01 +1.2203e-01 +2.1540e+00 +3.4570e+00 -2.8173e+00 -1.2271e+00 -2.0865e+00 +3.1218e+00 +1.7225e+00 -9.2606e-01 -1.6623e+00 +2.1010e+00 -1.9834e+00 -1.6079e+00 -1.9996e+00 -4.0226e-01 +4.9591e+00
56 +1.716390846e+01 +1.716390846e+01 +1.476390846e+01 +1.476390846e+01 +1.6858e+00 -4.3920e-01 +2.1723e+00 -1.0752e+00 -1.0599e+00 +1.0529e+00 -1.8629e-01 -7.3343e-01 +4.9688e+00 +1.3023e+00 -1.4749e+00 -1.3006e+00 -2.4353e+00 +1.0269e-01 +2.5753e+00 +5.0000e+00 -1.6203e+00 -3.3481e+00 -2.1718e-01 -5.1972e-02
93 +1.437795149e+01 +1.437795149e+01 +1.197795149e+01 +1.197795149e+01 +2.3098e+00 -1.9101e-01 +1.4859e+00 -1.4579e+00 -2.0725e+00 +2.3486e+00 -2.6286e+00 +1.4800e+00 +4.0126e+00 -1.5836e-01 -2.0438e+00 +5.9074e-01 +5.0705e-01 +1.0203e+00 +1.3951e+00 +2.1765e+00 +2.3263e+00 -1.4846e+00 -7.7305e-01 +2.1529e+00
977 +9.940150030e+00 +9.940150030e+00 +7.540150030e+00 +7.540150030e+00 -7.4653e-01 +5.0778e-02 +1.4354e-01 +2.0780e-01 +3.7739e-02 +3.0193e+00 -1.5684e+00 -7.5865e-01 -1.9729e+00 -1.3144e+00 -2.2412e+00 +3.1255e-01 +1.2347e-01 -9.1085e-01 -1.4574e+00 +1.2195e+00 -9.9003e-01 -3.6034e-01 -2.0557e-01 -1.4075e+00
3439 +5.936442265e+00 +5.936442265e+00 +3.536442265e+00 +3.536442265e+00 +1.6678e+00 -1.1191e+00 -5.6446e-01 +5.3957e-01 -1.3840e+00 -9.9247e-01 +1.6575e+00 +5.6709e-02 -9.6721e-01 -3.7058e-01 -2.1355e+00 +2.4238e-01 -3.5200e-01 +2.1859e+00 +1.3695e+00 -8.0595e-01 +0.0000e+00 +1.4962e+00 -1.7924e+00 -1.6576e+00
% function evaluation | noise-free fitness - Fopt (-2.778000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.550422012e+01 +4.550422012e+01 +1.772422012e+01 +1.772422012e+01 +1.0171e+00 -3.8500e+00 -3.3342e+00 -3.6504e+00 -2.8527e+00 +2.8176e+00 +2.8994e+00 +1.3307e-01 -4.2010e+00 +1.8282e+00 -3.0068e+00 -3.7838e-01 +2.0159e+00 +1.6408e+00 -7.9558e-01 -1.3496e+00 +4.9734e+00 -9.9814e-01 +3.6827e+00 +1.5079e+00
13 +3.640443935e+01 +3.640443935e+01 +8.624439354e+00 +8.624439354e+00 +2.4983e+00 -4.7807e+00 -1.4480e+00 +9.9962e-01 +4.2438e+00 -3.3025e+00 -6.7694e-01 +1.7513e+00 -2.4311e+00 +4.2828e+00 -2.6947e+00 +2.2087e+00 +1.4653e+00 -3.3654e+00 +9.4538e-01 -1.0800e+00 -2.0251e+00 +4.9654e+00 +3.7727e+00 +4.2313e-01
43 +2.054464010e+01 +2.054464010e+01 -7.235359900e+00 -7.235359900e+00 +1.7326e+00 +7.9806e-01 +7.9508e-01 +2.4799e-01 -9.4834e-01 -3.1398e+00 -1.2387e+00 -3.4381e+00 +2.5572e+00 -1.9564e+00 -2.2997e+00 +1.2246e-01 +2.8427e+00 +2.2256e+00 +5.1167e-01 -1.0357e+00 +4.6403e+00 +2.0503e+00 -2.5013e-01 -4.3531e+00
177 +1.316412381e+01 +1.316412381e+01 -1.461587619e+01 -1.461587619e+01 +3.6162e+00 +1.3926e-01 +2.3390e+00 +0.0000e+00 +1.0756e+00 -4.3764e+00 -1.3463e-01 -2.9059e+00 +4.4880e-01 +2.3871e-01 -2.1851e+00 +2.3953e-02 +2.6358e+00 -5.2789e-01 +1.1505e+00 +1.1885e+00 +2.2498e+00 +9.6459e-01 +0.0000e+00 -9.6441e-01
238 +9.953348302e+00 +9.953348302e+00 -1.782665170e+01 -1.782665170e+01 +7.5307e-01 +2.3058e-01 +5.2790e-01 +0.0000e+00 +0.0000e+00 -2.0033e+00 -3.6480e-01 -2.3227e-01 +5.9321e-01 -4.4283e-01 -4.3163e+00 +8.4522e-01 +9.4587e-01 +0.0000e+00 +2.8655e+00 +1.3159e+00 +2.5599e+00 +5.1449e-01 -1.2626e+00 -5.1154e-01
4490 +5.992879763e+00 +5.992879763e+00 -2.178712024e+01 -2.178712024e+01 -8.5249e-01 +8.3706e-01 +2.6343e-01 +3.2457e-01 +6.7071e-01 -2.7220e-01 -9.9746e-01 +1.1184e+00 +1.1797e+00 -7.1702e-01 -3.4910e+00 -7.3650e-01 +1.0356e+00 -2.0638e+00 -1.8275e+00 +6.8194e-01 +0.0000e+00 +2.6464e+00 +1.2505e+00 -2.0543e-01
