% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.085175773e+02 +1.085175773e+02 -3.535724227e+02 -3.535724227e+02 -4.9777e+00 +4.4606e+00
2 +5.174179742e+01 +5.174179742e+01 -4.103482026e+02 -4.103482026e+02 -1.7157e+00 +1.0221e+00
7 +3.322663214e+01 +3.322663214e+01 -4.288633679e+02 -4.288633679e+02 -3.2207e+00 +3.6771e+00
18 +1.222306695e+01 +1.222306695e+01 -4.498669331e+02 -4.498669331e+02 -3.1922e+00 +1.9511e+00
126 +9.338052674e+00 +9.338052674e+00 -4.527519473e+02 -4.527519473e+02 -3.4256e+00 +2.9696e+00
174 +3.685775396e+00 +3.685775396e+00 -4.584042246e+02 -4.584042246e+02 -2.2451e+00 +2.0067e+00
657 +1.071328042e+00 +1.071328042e+00 -4.610186720e+02 -4.610186720e+02 -2.3575e+00 +2.6552e+00
690 +6.209775549e-01 +6.209775549e-01 -4.614690224e+02 -4.614690224e+02 -2.3594e+00 +2.2836e+00
1191 +2.454441465e-01 +2.454441465e-01 -4.618445559e+02 -4.618445559e+02 -2.3082e+00 +2.2948e+00
1671 +2.073858739e-02 +2.073858739e-02 -4.620692614e+02 -4.620692614e+02 -2.3308e+00 +2.2995e+00
1775 +6.532585709e-03 +6.532585709e-03 -4.620834674e+02 -4.620834674e+02 -2.3358e+00 +2.3009e+00
1935 +2.702522473e-03 +2.702522473e-03 -4.620872975e+02 -4.620872975e+02 -2.3376e+00 +2.2993e+00
2135 +1.935711214e-03 +1.935711214e-03 -4.620880643e+02 -4.620880643e+02 -2.3382e+00 +2.2995e+00
2175 +1.298836465e-03 +1.298836465e-03 -4.620887012e+02 -4.620887012e+02 -2.3387e+00 +2.3004e+00
2255 +9.622847820e-04 +9.622847820e-04 -4.620890377e+02 -4.620890377e+02 -2.3388e+00 +2.3000e+00
2727 +3.725736777e-04 +3.725736777e-04 -4.620896274e+02 -4.620896274e+02 -2.3396e+00 +2.3002e+00
2775 +2.267550254e-04 +2.267550254e-04 -4.620897732e+02 -4.620897732e+02 -2.3399e+00 +2.2998e+00
2928 +4.309386907e-05 +4.309386907e-05 -4.620899569e+02 -4.620899569e+02 -2.3410e+00 +2.3001e+00
3053 +2.507167659e-05 +2.507167659e-05 -4.620899749e+02 -4.620899749e+02 -2.3406e+00 +2.3001e+00
3135 +4.440799444e-07 +4.440799444e-07 -4.620899996e+02 -4.620899996e+02 -2.3408e+00 +2.3000e+00
3140 +2.399268055e-07 +2.399268055e-07 -4.620899998e+02 -4.620899998e+02 -2.3408e+00 +2.3000e+00
3391 +1.198399104e-07 +1.198399104e-07 -4.620899999e+02 -4.620899999e+02 -2.3408e+00 +2.3000e+00
3415 +3.764625944e-08 +3.764625944e-08 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00
3455 +3.088473477e-09 +3.088473477e-09 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00
3495 +7.818243830e-10 +7.818243830e-10 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00
3593 +1.966213858e-10 +1.966213858e-10 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00
3615 +8.344613889e-11 +8.344613889e-11 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00
3735 +2.881961336e-11 +2.881961336e-11 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00
3775 +2.188471626e-11 +2.188471626e-11 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00
4033 +6.991740520e-12 +6.991740520e-12 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00
4104 +5.570655048e-12 +5.570655048e-12 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00
4111 +3.183231456e-12 +3.183231456e-12 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00
4113 +5.115907697e-13 +5.115907697e-13 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00
4169 +1.705302566e-13 +1.705302566e-13 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00
4290 +1.136868377e-13 +1.136868377e-13 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00
4391 +5.684341886e-14 +5.684341886e-14 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00
4453 +0.000000000e+00 +0.000000000e+00 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.268054176e+01 +3.268054176e+01 +1.103405418e+02 +1.103405418e+02 +3.5535e+00 -6.8565e-01
36 +1.295936469e+01 +1.295936469e+01 +9.061936469e+01 +9.061936469e+01 +2.4260e+00 -4.8082e-02
67 +8.835523977e+00 +8.835523977e+00 +8.649552398e+01 +8.649552398e+01 +2.5624e+00 -1.5348e+00
493 +2.252592983e+00 +2.252592983e+00 +7.991259298e+01 +7.991259298e+01 +1.4136e+00 -5.1351e-01
760 +1.316695251e+00 +1.316695251e+00 +7.897669525e+01 +7.897669525e+01 +2.4086e+00 -4.7193e-01
1968 +5.189095682e-01 +5.189095682e-01 +7.817890957e+01 +7.817890957e+01 +2.3495e+00 -8.5871e-01
2154 +2.781043439e-01 +2.781043439e-01 +7.793810434e+01 +7.793810434e+01 +2.3632e+00 -8.5693e-01
2174 +2.325906834e-01 +2.325906834e-01 +7.789259068e+01 +7.789259068e+01 +2.3882e+00 -8.4457e-01
2308 +5.774966945e-02 +5.774966945e-02 +7.771774967e+01 +7.771774967e+01 +2.3974e+00 -8.4982e-01
2378 +5.442482483e-03 +5.442482483e-03 +7.766544248e+01 +7.766544248e+01 +2.3941e+00 -8.5673e-01
2777 +3.259823291e-04 +3.259823291e-04 +7.766032598e+01 +7.766032598e+01 +2.3972e+00 -8.5590e-01
2897 +1.767819113e-04 +1.767819113e-04 +7.766017678e+01 +7.766017678e+01 +2.3976e+00 -8.5616e-01
2974 +3.839160901e-05 +3.839160901e-05 +7.766003839e+01 +7.766003839e+01 +2.3986e+00 -8.5587e-01
3174 +1.915804653e-05 +1.915804653e-05 +7.766001916e+01 +7.766001916e+01 +2.3986e+00 -8.5607e-01
3193 +9.371678459e-06 +9.371678459e-06 +7.766000937e+01 +7.766000937e+01 +2.3986e+00 -8.5602e-01
3328 +1.806021402e-06 +1.806021402e-06 +7.766000181e+01 +7.766000181e+01 +2.3983e+00 -8.5600e-01
