% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3371 +2.456177181e+05 +2.456177181e+05 +2.456743281e+05 +2.456743281e+05 -3.7084e+00 -2.4065e+00 -3.7795e+00 +9.3022e-01 -2.9261e+00 -2.3871e+00 +3.0439e+00 -3.3704e+00 -1.4353e+00 +1.7917e+00 +3.2605e+00 +1.8210e+00 +2.4134e+00 +1.4238e+00 -2.2400e+00 +1.8698e+00 +3.8922e-01 +2.0265e+00 +5.6812e-01 -3.6676e+00
3602 +1.542255827e+05 +1.542255827e+05 +1.542821927e+05 +1.542821927e+05 -3.8450e+00 -2.4564e+00 -3.7837e+00 +8.2301e-01 -2.8313e+00 -2.4148e+00 +3.1751e+00 -3.3099e+00 -1.4539e+00 +1.8147e+00 +3.3102e+00 +1.8748e+00 +2.3985e+00 +1.4711e+00 -2.2274e+00 +1.8780e+00 +3.3916e-01 +2.0463e+00 +5.3249e-01 -3.6969e+00
3771 +9.788193968e+04 +9.788193968e+04 +9.793854968e+04 +9.793854968e+04 -3.8153e+00 -2.4541e+00 -3.7504e+00 +7.2260e-01 -2.8765e+00 -2.4201e+00 +3.1604e+00 -3.2266e+00 -1.4764e+00 +1.6966e+00 +3.3541e+00 +1.9044e+00 +2.5517e+00 +1.5079e+00 -2.1534e+00 +1.8030e+00 +3.3211e-01 +2.0551e+00 +4.7356e-01 -3.7385e+00
3983 +6.079840591e+04 +6.079840591e+04 +6.085501591e+04 +6.085501591e+04 -3.7785e+00 -2.4560e+00 -3.7676e+00 +7.0750e-01 -2.8433e+00 -2.5127e+00 +3.1078e+00 -3.1506e+00 -1.4444e+00 +1.7800e+00 +3.3890e+00 +1.9136e+00 +2.5951e+00 +1.5359e+00 -2.1667e+00 +1.9060e+00 +3.0096e-01 +2.0002e+00 +4.1473e-01 -3.8680e+00
4230 +3.855215642e+04 +3.855215642e+04 +3.860876642e+04 +3.860876642e+04 -3.8474e+00 -2.4559e+00 -3.8079e+00 +6.7145e-01 -2.9248e+00 -2.5091e+00 +3.1238e+00 -3.2366e+00 -1.4962e+00 +1.7958e+00 +3.4046e+00 +1.9154e+00 +2.5838e+00 +1.5359e+00 -2.1749e+00 +1.8667e+00 +2.1987e-01 +2.0098e+00 +4.1075e-01 -3.8874e+00
4564 +2.484222934e+04 +2.484222934e+04 +2.489883934e+04 +2.489883934e+04 -3.8435e+00 -2.4376e+00 -3.8327e+00 +7.0393e-01 -2.9035e+00 -2.4728e+00 +3.0837e+00 -3.2340e+00 -1.4936e+00 +1.8073e+00 +3.3691e+00 +1.9371e+00 +2.5873e+00 +1.5083e+00 -2.1715e+00 +1.8781e+00 +1.6285e-01 +2.0110e+00 +4.0053e-01 -3.9052e+00
4723 +1.407236656e+04 +1.407236656e+04 +1.412897656e+04 +1.412897656e+04 -3.8366e+00 -2.3571e+00 -3.8360e+00 +6.6704e-01 -2.9194e+00 -2.4996e+00 +3.1299e+00 -3.2224e+00 -1.4842e+00 +1.8106e+00 +3.3767e+00 +1.9501e+00 +2.5682e+00 +1.5129e+00 -2.2083e+00 +1.8694e+00 +1.3826e-01 +2.0059e+00 +4.1366e-01 -3.8627e+00
4770 +7.820004296e+03 +7.820004296e+03 +7.876614296e+03 +7.876614296e+03 -3.8435e+00 -2.3261e+00 -3.8352e+00 +6.6592e-01 -2.9093e+00 -2.5088e+00 +3.0599e+00 -3.2240e+00 -1.4859e+00 +1.8061e+00 +3.3767e+00 +1.9390e+00 +2.5681e+00 +1.5146e+00 -2.2115e+00 +1.8856e+00 +1.2212e-01 +2.0041e+00 +4.2095e-01 -3.9123e+00
4821 +5.730989809e+03 +5.730989809e+03 +5.787599809e+03 +5.787599809e+03 -3.8370e+00 -2.3154e+00 -3.8397e+00 +6.7793e-01 -2.9077e+00 -2.5046e+00 +3.0902e+00 -3.2228e+00 -1.4851e+00 +1.8131e+00 +3.3730e+00 +1.9380e+00 +2.5679e+00 +1.5188e+00 -2.2218e+00 +1.8741e+00 +1.4934e-01 +2.0053e+00 +4.2023e-01 -3.9481e+00
% function evaluation | noise-free fitness - Fopt (-1.810000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.742250521e+08 +3.742250521e+08 +3.742250340e+08 +3.742250340e+08 -4.2989e-01 +1.3095e-01 +1.5935e+00 -8.7769e-01 +1.0106e+00 -3.3655e+00 +1.6828e+00 -2.5657e+00 +1.1861e+00 -2.4242e+00 -1.7806e+00 -4.3233e+00 +3.8821e+00 -2.4860e+00 +4.3750e+00 +4.8008e+00 +3.5915e+00 -4.3860e+00 -1.9390e+00 +2.3467e+00
47 +2.489213650e+08 +2.489213650e+08 +2.489213469e+08 +2.489213469e+08 -2.5570e+00 -5.0000e+00 +2.4505e+00 -1.5210e+00 +2.9207e+00 +2.0540e+00 -3.2316e+00 -2.9347e+00 +2.1087e+00 -1.5802e+00 +1.2131e+00 -3.4742e+00 -8.5333e-01 +2.5020e+00 -3.3131e+00 -5.9868e-01 -1.9815e+00 -3.9544e+00 +1.8925e-01 +1.4330e+00
202 +1.356274790e+08 +1.356274790e+08 +1.356274609e+08 +1.356274609e+08 +1.7748e+00 +2.1296e-01 +0.0000e+00 +5.0000e+00 -3.0464e+00 +1.0875e+00 +5.0000e+00 -1.3855e+00 +2.7512e+00 +3.5960e+00 -1.2063e+00 -3.0448e+00 +4.5375e+00 -1.0962e+00 -2.0117e-02 +5.0000e+00 +3.6905e+00 -5.0000e+00 +2.5713e+00 +4.9301e+00
312 +5.960015466e+07 +5.960015466e+07 +5.960013656e+07 +5.960013656e+07 +3.3465e-01 +4.8028e-03 +0.0000e+00 -7.8341e-01 +1.6562e+00 +0.0000e+00 +6.4465e-01 -1.4928e+00 +2.0454e+00 +2.6782e+00 -2.2074e+00 -2.1484e+00 +2.1751e+00 -2.5639e+00 +1.9695e-03 -2.8312e-01 +5.7039e-01 -5.0000e+00 +2.0674e+00 +3.2254e+00
536 +3.698723863e+07 +3.698723863e+07 +3.698722053e+07 +3.698722053e+07 -1.5044e+00 -3.7387e-01 +4.4151e+00 +1.0427e+00 +7.8944e-01 +9.4285e-02 +4.0429e-01 -2.3551e+00 +9.5730e-01 +3.2809e+00 -3.3544e+00 -2.0058e+00 +6.9232e-01 -4.7125e+00 +9.2264e-01 +0.0000e+00 -7.8460e-01 -4.9704e+00 +4.2847e+00 -1.4566e+00
933 +2.455575985e+07 +2.455575985e+07 +2.455574175e+07 +2.455574175e+07 -4.1706e-01 +1.1941e+00 +2.4190e+00 +5.0000e+00 +1.1350e+00 +1.3258e+00 +2.0739e+00 -1.4821e+00 +2.0017e+00 +3.1874e+00 -5.0000e+00 -3.1192e+00 +1.4149e+00 -3.6480e+00 +9.0189e-02 +1.7768e+00 -1.0908e+00 -4.8309e+00 +2.5093e+00 +1.0652e+00
1155 +1.548141944e+07 +1.548141944e+07 +1.548140134e+07 +1.548140134e+07 -7.4207e-01 +9.9958e-01 +2.3625e+00 +5.0000e+00 +1.8479e+00 -3.8746e-01 +2.5534e+00 -2.3074e+00 +1.1733e+00 +2.9747e+00 -2.1141e+00 -2.5633e+00 +6.2726e-01 -3.6234e+00 +1.9606e+00 +4.3926e+00 -9.4857e-01 -4.2364e+00 +3.6993e+00 +4.3112e-01
1475 +6.056692182e+06 +6.056692182e+06 +6.056674082e+06 +6.056674082e+06 -6.5426e-01 +1.8119e+00 +2.4926e+00 +4.0488e+00 +1.8984e+00 +1.5672e-01 +1.4445e+00 -2.2789e+00 +2.0983e+00 +2.7690e+00 -2.7020e+00 -2.8338e+00 +1.4102e+00 -2.5765e+00 +1.7902e+00 +2.4564e+00 -9.6746e-01 -3.9204e+00 +3.5377e+00 +2.6436e-01
1852 +3.790287376e+06 +3.790287376e+06 +3.790269276e+06 +3.790269276e+06 -7.0771e-01 +1.2492e+00 +2.4501e+00 +3.8238e+00 +1.4511e+00 +4.1404e-02 +3.5670e+00 -1.5582e+00 +1.5017e+00 +3.1983e+00 -2.3701e+00 -2.8658e+00 +1.8917e+00 -3.0720e+00 +7.6915e-01 +2.0534e+00 -6.5710e-01 -3.2879e+00 +3.1050e+00 -5.2560e-01
2128 +2.471035694e+06 +2.471035694e+06 +2.471017594e+06 +2.471017594e+06 -8.0046e-01 +6.6391e-01 +2.3310e+00 +3.8329e+00 +1.5242e+00 +1.7036e-01 +1.6754e+00 -1.4837e+00 +1.4879e+00 +2.5353e+00 -2.2148e+00 -2.8824e+00 +2.1455e+00 -2.6873e+00 +9.5042e-01 +1.3586e+00 -1.1340e+00 -4.0755e+00 +3.3112e+00 -7.8926e-01
2144 +1.361587650e+06 +1.361587650e+06 +1.361569550e+06 +1.361569550e+06 -8.2885e-01 +6.1609e-01 +2.4593e+00 +3.8572e+00 +1.0913e+00 -1.6465e-01 +2.4236e+00 -1.4759e+00 +1.4899e+00 +2.8932e+00 -2.0578e+00 -2.8614e+00 +2.0067e+00 -2.9507e+00 +6.9109e-01 +1.7774e+00 -1.0107e+00 -3.4885e+00 +3.5214e+00 -9.4088e-01
2571 +8.010682643e+05 +8.010682643e+05 +8.010501643e+05 +8.010501643e+05 -1.7485e+00 +6.5592e-01 +2.2667e+00 +3.7742e+00 +1.0966e+00 -1.1409e-01 +2.1443e+00 -1.1491e+00 +1.6131e+00 +2.9152e+00 -1.9212e+00 -2.8412e+00 +2.1287e+00 -3.0103e+00 +1.2128e+00 +1.0314e+00 -9.8170e-01 -3.4210e+00 +3.9147e+00 -3.4398e-01
2881 +5.742875351e+05 +5.742875351e+05 +5.742694351e+05 +5.742694351e+05 -1.1604e+00 +5.0984e-01 +2.4457e+00 +3.8076e+00 +1.1001e+00 +3.9290e-02 +2.3345e+00 -1.0732e+00 +1.5590e+00 +3.0939e+00 -1.8418e+00 -2.7706e+00 +1.7922e+00 -2.9180e+00 +8.3214e-01 +1.1137e+00 -9.8139e-01 -3.6921e+00 +3.8148e+00 -3.6416e-01
3139 +2.635401693e+05 +2.635401693e+05 +2.635220693e+05 +2.635220693e+05 -1.1970e+00 +5.9275e-01 +2.4811e+00 +3.8579e+00 +1.1501e+00 -1.5560e-01 +2.2485e+00 -1.2031e+00 +1.5591e+00 +3.1189e+00 -1.8125e+00 -2.6927e+00 +1.8843e+00 -3.1507e+00 +9.8315e-01 +1.2406e+00 -9.1343e-01 -3.4566e+00 +4.0752e+00 -3.2079e-01
3275 +2.165387727e+05 +2.165387727e+05 +2.165206727e+05 +2.165206727e+05 -1.2617e+00 +5.7217e-01 +2.5201e+00 +3.8427e+00 +1.1483e+00 -3.5031e-02 +2.2391e+00 -1.1877e+00 +1.5341e+00 +3.0221e+00 -1.7943e+00 -2.7339e+00 +1.8825e+00 -3.1432e+00 +1.0307e+00 +1.2765e+00 -9.7787e-01 -3.4403e+00 +3.9764e+00 -3.1277e-01
3404 +1.475772579e+05 +1.475772579e+05 +1.475591579e+05 +1.475591579e+05 -1.2228e+00 +5.1596e-01 +2.4687e+00 +3.8011e+00 +1.1127e+00 -4.1122e-02 +2.2588e+00 -1.1259e+00 +1.4942e+00 +2.9347e+00 -1.7962e+00 -2.8186e+00 +1.8969e+00 -3.1217e+00 +1.0906e+00 +1.4077e+00 -8.4752e-01 -3.4339e+00 +4.0994e+00 -2.5222e-01
3608 +9.706103031e+04 +9.706103031e+04 +9.704293031e+04 +9.704293031e+04 -1.4133e+00 +3.4520e-01 +2.4555e+00 +3.6319e+00 +1.1326e+00 -7.2086e-02 +2.2906e+00 -1.1347e+00 +1.5132e+00 +3.0498e+00 -1.8516e+00 -2.8574e+00 +1.7666e+00 -3.1312e+00 +1.0364e+00 +1.5941e+00 -9.2252e-01 -3.3506e+00 +4.0683e+00 -1.0920e-01
3686 +5.930197236e+04 +5.930197236e+04 +5.928387236e+04 +5.928387236e+04 -1.3895e+00 +3.5374e-01 +2.4659e+00 +3.5688e+00 +1.1375e+00 -4.9231e-02 +2.2261e+00 -1.1029e+00 +1.5207e+00 +2.9705e+00 -1.8812e+00 -2.8473e+00 +1.7339e+00 -3.1828e+00 +1.0400e+00 +1.5616e+00 -8.4671e-01 -3.3991e+00 +4.0508e+00 -2.1539e-01
3896 +2.236104405e+04 +2.236104405e+04 +2.234294405e+04 +2.234294405e+04 -1.3500e+00 +4.9020e-01 +2.4556e+00 +3.5736e+00 +1.1261e+00 -1.3146e-01 +2.2368e+00 -1.1175e+00 +1.5489e+00 +3.0444e+00 -1.8523e+00 -2.7793e+00 +1.7460e+00 -3.2096e+00 +1.0287e+00 +1.4518e+00 -8.4285e-01 -3.3527e+00 +4.0481e+00 -2.3496e-01
4138 +1.581429864e+04 +1.581429864e+04 +1.579619864e+04 +1.579619864e+04 -1.3668e+00 +4.7500e-01 +2.4558e+00 +3.5677e+00 +1.0928e+00 -1.1776e-01 +2.2470e+00 -1.1162e+00 +1.5473e+00 +2.9965e+00 -1.8447e+00 -2.7686e+00 +1.7362e+00 -3.2104e+00 +1.0287e+00 +1.4505e+00 -8.2875e-01 -3.3523e+00 +4.0491e+00 -2.2375e-01
4351 +8.154407440e+03 +8.154407440e+03 +8.136307440e+03 +8.136307440e+03 -1.3700e+00 +4.5860e-01 +2.4611e+00 +3.6040e+00 +1.0736e+00 -1.0532e-01 +2.2941e+00 -1.1115e+00 +1.5887e+00 +2.9839e+00 -1.8398e+00 -2.7616e+00 +1.7300e+00 -3.2278e+00 +1.0263e+00 +1.4497e+00 -8.3748e-01 -3.3583e+00 +4.0936e+00 -2.1997e-01
4418 +6.257700719e+03 +6.257700719e+03 +6.239600719e+03 +6.239600719e+03 -1.3698e+00 +4.6317e-01 +2.4654e+00 +3.5902e+00 +1.0660e+00 -1.0565e-01 +2.2945e+00 -1.1088e+00 +1.5988e+00 +2.9898e+00 -1.8441e+00 -2.7620e+00 +1.7290e+00 -3.2338e+00 +1.0254e+00 +1.4502e+00 -8.3750e-01 -3.3557e+00 +4.0962e+00 -2.2132e-01
4604 +3.961661193e+03 +3.961661193e+03 +3.943561193e+03 +3.943561193e+03 -1.3668e+00 +4.6569e-01 +2.4729e+00 +3.5868e+00 +1.0543e+00 -1.0316e-01 +2.3033e+00 -1.1111e+00 +1.6154e+00 +3.0004e+00 -1.8452e+00 -2.7578e+00 +1.7225e+00 -3.2244e+00 +1.0256e+00 +1.4533e+00 -8.4236e-01 -3.3513e+00 +4.1069e+00 -2.2501e-01
4724 +2.378893777e+03 +2.378893777e+03 +2.360793777e+03 +2.360793777e+03 -1.3638e+00 +4.6965e-01 +2.4749e+00 +3.5803e+00 +1.0557e+00 -1.0381e-01 +2.2827e+00 -1.1122e+00 +1.6149e+00 +2.9959e+00 -1.8465e+00 -2.7600e+00 +1.7092e+00 -3.2213e+00 +1.0252e+00 +1.4544e+00 -8.4164e-01 -3.3492e+00 +4.1147e+00 -2.1955e-01
4812 +1.544750424e+03 +1.544750424e+03 +1.526650424e+03 +1.526650424e+03 -1.3634e+00 +4.6967e-01 +2.4882e+00 +3.5802e+00 +1.0470e+00 -1.0346e-01 +2.2844e+00 -1.1103e+00 +1.6079e+00 +2.9998e+00 -1.8467e+00 -2.7611e+00 +1.7063e+00 -3.2211e+00 +1.0251e+00 +1.4543e+00 -8.4607e-01 -3.3442e+00 +4.1005e+00 -2.1794e-01
4894 +9.356050865e+02 +9.356050865e+02 +9.175050865e+02 +9.175050865e+02 -1.3653e+00 +4.6913e-01 +2.4954e+00 +3.5803e+00 +1.0481e+00 -1.0281e-01 +2.2880e+00 -1.1089e+00 +1.6076e+00 +3.0046e+00 -1.8466e+00 -2.7594e+00 +1.6999e+00 -3.2187e+00 +1.0252e+00 +1.4523e+00 -8.4332e-01 -3.3405e+00 +4.1153e+00 -2.1603e-01
% function evaluation | noise-free fitness - Fopt (3.777000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.376144497e+08 +6.376144497e+08 +6.376144874e+08 +6.376144874e+08 -3.9274e+00 +1.1985e+00 +4.0179e-01 -5.6551e-01 +8.3712e-01 +3.1687e+00 +3.5469e+00 -3.5497e+00 +1.2010e+00 -3.4390e+00 -1.0785e+00 +2.0578e+00 -2.5836e+00 -2.6676e+00 +1.3426e-02 -4.2322e+00 -2.1210e+00 -2.2463e+00 -3.6502e+00 +3.9367e+00
6 +4.880438891e+08 +4.880438891e+08 +4.880439268e+08 +4.880439268e+08 -8.8378e-01 +8.0040e-01 +4.1922e+00 +2.6438e+00 -4.5910e+00 -3.4559e-01 -1.9430e+00 +3.8372e+00 +1.6874e+00 -3.7273e+00 +4.5890e+00 +1.3560e+00 +1.3823e+00 -3.0962e+00 +1.5223e+00 +2.5956e+00 -5.2394e-01 +1.9111e+00 -2.3759e+00 +4.5140e+00
7 +3.314495188e+08 +3.314495188e+08 +3.314495565e+08 +3.314495565e+08 +2.4363e+00 +2.5531e+00 +3.3677e-01 -2.1138e+00 -1.9362e+00 -4.3397e+00 -5.8964e-01 -4.4637e+00 +5.3857e-01 -8.3505e-01 +2.7215e+00 -2.2311e+00 -1.3103e-01 +3.7948e+00 +2.5443e+00 +1.4203e+00 -1.2370e+00 -4.5974e+00 -3.4040e+00 +3.9253e+00
18 +1.900871022e+08 +1.900871022e+08 +1.900871400e+08 +1.900871400e+08 +2.7956e+00 +3.3695e+00 +1.8645e+00 -1.4915e+00 -1.2923e+00 +2.4783e+00 -4.9319e+00 +4.3487e+00 -4.6259e+00 -1.7491e+00 +2.3411e+00 -4.4646e+00 -1.0547e-01 -3.7542e+00 -2.3516e+00 -2.0274e+00 -4.7265e+00 -3.8568e+00 -2.0727e-01 +2.0365e+00
49 +1.473379374e+08 +1.473379374e+08 +1.473379752e+08 +1.473379752e+08 +4.0736e+00 -6.0460e-02 +1.0158e+00 -1.5025e-01 +1.1536e+00 -8.3892e-01 +1.1785e+00 +1.3685e+00 -6.5581e-01 -1.4911e+00 +1.1364e+00 +4.3923e+00 -3.2926e+00 -5.0000e+00 -2.8844e+00 +2.2204e+00 -3.3286e+00 -5.0000e+00 +5.4864e-01 +1.6793e+00
260 +8.001717470e+07 +8.001717470e+07 +8.001721247e+07 +8.001721247e+07 -2.1761e+00 +1.3477e+00 +3.8888e+00 +5.8069e-01 +4.9739e+00 +0.0000e+00 -6.3853e-01 +1.5976e+00 -1.9148e+00 -4.2889e+00 +3.3816e-01 -1.7415e+00 -6.7400e-01 +2.1129e+00 -2.0006e+00 -2.2218e+00 -1.8049e+00 -1.6647e+00 -6.5116e-01 +0.0000e+00
326 +6.016349925e+07 +6.016349925e+07 +6.016353702e+07 +6.016353702e+07 +0.0000e+00 +6.5187e-01 +2.6559e+00 +6.3006e-01 +0.0000e+00 -5.0000e+00 -3.3176e+00 +1.8379e+00 +3.0281e+00 -3.0649e+00 +4.0218e-01 -1.4858e+00 -6.1351e-01 +6.0429e-01 +1.3873e+00 -4.1679e+00 +0.0000e+00 +1.0709e+00 +6.6663e-01 +0.0000e+00
703 +3.135836228e+07 +3.135836228e+07 +3.135840005e+07 +3.135840005e+07 +5.2922e-01 +2.0511e+00 -7.8892e-01 -1.0898e-01 +8.2972e-01 -3.5491e+00 -3.5126e+00 +2.8608e+00 -2.4067e+00 -2.9558e+00 -6.1822e-01 -5.9534e-01 -1.0617e+00 +1.7025e+00 -7.5058e-01 -2.7878e-01 -1.6005e+00 +6.4624e-01 -2.2720e-01 +2.3554e+00
741 +2.327971644e+07 +2.327971644e+07 +2.327975421e+07 +2.327975421e+07 -1.1414e+00 +3.0439e+00 +2.1300e-01 -4.5936e-01 +8.7160e-01 -2.1052e+00 -3.1235e+00 +3.8490e+00 -1.7699e+00 -2.2786e+00 +1.4093e+00 -1.4150e+00 -1.9508e-01 +2.4593e+00 -2.5267e+00 -5.4492e-01 -2.9544e+00 +1.5983e+00 -2.2267e-01 +0.0000e+00
1768 +1.247773437e+07 +1.247773437e+07 +1.247777214e+07 +1.247777214e+07 -2.1221e+00 +1.4156e+00 +4.8446e-01 +1.5469e+00 +4.8130e-01 -3.5651e+00 -3.2458e+00 +3.3896e+00 -1.6006e+00 -2.5841e+00 +1.3749e+00 -4.1238e-01 +0.0000e+00 -4.3189e-01 -1.3659e+00 +9.9197e-01 -1.5045e+00 +4.2532e-01 -3.4253e-01 -8.1409e-01
1866 +8.639066883e+06 +8.639066883e+06 +8.639104653e+06 +8.639104653e+06 -1.7903e+00 +2.2619e+00 -1.8231e-01 +1.4444e+00 +1.0882e+00 -3.0794e+00 -2.7787e+00 +3.1272e+00 -9.6577e-01 -3.7517e+00 +1.7545e+00 -5.9329e-01 -5.8050e-01 +4.3304e-01 -1.0249e+00 -1.3449e-01 -1.0163e+00 +4.8416e-02 -1.8952e-01 -1.1425e+00
1986 +5.761871367e+06 +5.761871367e+06 +5.761909137e+06 +5.761909137e+06 -1.4526e+00 +2.0319e+00 -1.5196e-01 +1.4383e+00 +1.0064e+00 -3.0328e+00 -3.2249e+00 +3.6913e+00 -9.4832e-01 -1.9303e+00 +1.6809e+00 -4.4774e-01 -1.2278e+00 +7.3081e-01 -1.4892e+00 +1.8744e-01 -4.2032e-01 +8.8373e-02 -1.8805e-01 -9.3913e-01
2426 +3.656092819e+06 +3.656092819e+06 +3.656130589e+06 +3.656130589e+06 -8.4766e-01 +1.9592e+00 -3.6778e-01 +1.6775e-02 +1.0986e+00 -3.1642e+00 -2.6989e+00 +3.1294e+00 -1.0643e+00 -2.1549e+00 +2.9791e+00 -3.8424e-01 -1.4199e+00 +9.1849e-01 -1.8172e+00 -4.5664e-01 -2.8318e-02 +5.3047e-01 +3.3000e-01 -6.2299e-01
2577 +2.407875682e+06 +2.407875682e+06 +2.407913452e+06 +2.407913452e+06 -1.1017e+00 +1.9204e+00 -3.4202e-01 -1.9755e-01 +1.4103e+00 -3.1443e+00 -2.7682e+00 +3.1949e+00 -1.0615e+00 -2.0872e+00 +2.4320e+00 -4.0436e-01 -1.3271e+00 +7.8910e-01 -1.8581e+00 -1.0660e-01 -5.7467e-01 +8.8533e-01 +4.1914e-01 -7.2591e-01
2708 +1.553204205e+06 +1.553204205e+06 +1.553241975e+06 +1.553241975e+06 -1.2248e+00 +1.8987e+00 -2.9750e-01 +6.6046e-01 +1.4226e+00 -3.4579e+00 -2.7758e+00 +3.2072e+00 -1.1321e+00 -1.8999e+00 +2.5587e+00 -1.0826e+00 -1.3690e+00 +7.9259e-01 -1.9380e+00 +3.2828e-02 -6.4185e-01 +8.0209e-01 +4.7176e-01 -5.8038e-01
3009 +6.876703991e+05 +6.876703991e+05 +6.877081691e+05 +6.877081691e+05 -1.1089e+00 +1.8701e+00 -1.4030e-01 +2.6140e-01 +1.6763e+00 -3.6276e+00 -2.7701e+00 +3.1269e+00 -6.4865e-01 -2.0752e+00 +2.4055e+00 -1.2733e+00 -1.4627e+00 +6.1450e-01 -1.7608e+00 +1.3401e-01 -7.5463e-01 +7.0463e-01 +6.2074e-01 -6.6989e-01
3169 +5.415658953e+05 +5.415658953e+05 +5.416036653e+05 +5.416036653e+05 -1.1192e+00 +1.8432e+00 -7.0747e-02 +1.9403e-01 +1.7192e+00 -3.6745e+00 -2.7605e+00 +3.1662e+00 -4.4116e-01 -2.0152e+00 +2.5122e+00 -1.2586e+00 -1.5414e+00 +5.2904e-01 -1.7863e+00 -2.3825e-01 -8.1939e-01 +7.0500e-01 +6.6877e-01 -7.6405e-01
3267 +3.223806030e+05 +3.223806030e+05 +3.224183730e+05 +3.224183730e+05 -1.0747e+00 +1.7530e+00 +2.7429e-01 +2.8955e-01 +1.5696e+00 -3.6668e+00 -2.8282e+00 +3.2606e+00 -7.0006e-01 -2.0018e+00 +2.3785e+00 -1.2036e+00 -1.1808e+00 +4.8584e-01 -1.7818e+00 -3.0587e-01 -8.2803e-01 +7.5613e-01 +7.3285e-01 -8.4122e-01
3505 +2.200680237e+05 +2.200680237e+05 +2.201057937e+05 +2.201057937e+05 -1.1366e+00 +1.8431e+00 +2.9028e-01 +3.1907e-01 +1.4971e+00 -3.6355e+00 -2.6847e+00 +2.9659e+00 -7.7772e-01 -1.9484e+00 +2.4608e+00 -1.2827e+00 -1.3990e+00 +5.0181e-01 -1.6834e+00 -2.2330e-01 -9.2366e-01 +9.0691e-01 +6.5291e-01 -7.1116e-01
3657 +1.522671416e+05 +1.522671416e+05 +1.523049116e+05 +1.523049116e+05 -1.1850e+00 +1.9038e+00 +4.2862e-01 +3.0641e-01 +1.2500e+00 -3.6812e+00 -2.7174e+00 +3.1181e+00 -7.4717e-01 -1.9501e+00 +2.4218e+00 -1.2510e+00 -1.2158e+00 +4.6701e-01 -1.3941e+00 -1.7943e-01 -8.4785e-01 +9.6682e-01 +7.3286e-01 -6.8638e-01
3753 +8.786167316e+04 +8.786167316e+04 +8.789944316e+04 +8.789944316e+04 -1.2263e+00 +1.9513e+00 +4.5554e-01 +3.2753e-01 +1.4504e+00 -3.7151e+00 -2.7004e+00 +3.0805e+00 -7.5795e-01 -1.9758e+00 +2.4443e+00 -1.2641e+00 -1.5118e+00 +5.0374e-01 -1.4382e+00 -6.1115e-02 -8.1354e-01 +7.8112e-01 +7.4808e-01 -6.8983e-01
4010 +5.178348406e+04 +5.178348406e+04 +5.182125406e+04 +5.182125406e+04 -1.0801e+00 +1.9900e+00 +3.8299e-01 +3.4990e-01 +1.5019e+00 -3.7504e+00 -2.6712e+00 +3.1467e+00 -7.3266e-01 -1.9686e+00 +2.4553e+00 -1.3074e+00 -1.4380e+00 +3.7573e-01 -1.4010e+00 -1.9047e-01 -8.0142e-01 +7.4192e-01 +7.5240e-01 -6.8317e-01
4098 +3.840760476e+04 +3.840760476e+04 +3.844537476e+04 +3.844537476e+04 -1.0686e+00 +1.9715e+00 +3.7602e-01 +3.5089e-01 +1.4466e+00 -3.7794e+00 -2.8243e+00 +3.1622e+00 -7.0399e-01 -1.9790e+00 +2.4560e+00 -1.3520e+00 -1.4872e+00 +3.1610e-01 -1.4038e+00 -2.3336e-01 -8.0322e-01 +7.5770e-01 +7.4905e-01 -6.8612e-01
4335 +1.983513775e+04 +1.983513775e+04 +1.987290775e+04 +1.987290775e+04 -1.0608e+00 +1.9364e+00 +4.3385e-01 +3.4552e-01 +1.4552e+00 -3.7710e+00 -2.8179e+00 +3.1523e+00 -6.6624e-01 -2.0155e+00 +2.4576e+00 -1.2984e+00 -1.4735e+00 +3.7604e-01 -1.3216e+00 -2.2821e-01 -8.0360e-01 +7.5761e-01 +7.4243e-01 -6.8588e-01
4415 +1.584473253e+04 +1.584473253e+04 +1.588250253e+04 +1.588250253e+04 -1.0787e+00 +1.9142e+00 +4.4643e-01 +3.4364e-01 +1.4579e+00 -3.7754e+00 -2.8262e+00 +3.1525e+00 -6.7523e-01 -2.0174e+00 +2.4326e+00 -1.2952e+00 -1.4823e+00 +3.4983e-01 -1.3643e+00 -2.2827e-01 -8.0666e-01 +7.5866e-01 +7.4278e-01 -6.8551e-01
4697 +9.505525823e+03 +9.505525823e+03 +9.543295823e+03 +9.543295823e+03 -1.0730e+00 +1.9389e+00 +4.3974e-01 +3.0228e-01 +1.4775e+00 -3.7766e+00 -2.8273e+00 +3.1515e+00 -6.3035e-01 -2.0357e+00 +2.4267e+00 -1.2662e+00 -1.4695e+00 +3.8988e-01 -1.3886e+00 -2.3611e-01 -8.6423e-01 +7.4944e-01 +7.3688e-01 -7.1119e-01
