% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.880821303e+03 +4.880821303e+03 +4.863881303e+03 +4.863881303e+03 -2.9153e+00 -2.4132e+00
4 +2.686985288e+03 +2.686985288e+03 +2.670045288e+03 +2.670045288e+03 -2.3499e+00 -2.3483e+00
5 +1.947054553e+03 +1.947054553e+03 +1.930114553e+03 +1.930114553e+03 -2.0263e+00 -1.2748e+00
6 +1.230853284e+03 +1.230853284e+03 +1.213913284e+03 +1.213913284e+03 +9.8667e-03 -5.5055e-02
7 +7.236660542e+02 +7.236660542e+02 +7.067260542e+02 +7.067260542e+02 -1.6799e+00 -4.3813e+00
10 +4.292134875e+02 +4.292134875e+02 +4.122734875e+02 +4.122734875e+02 +9.1346e-01 -5.2195e+00
11 +2.541186828e+02 +2.541186828e+02 +2.371786828e+02 +2.371786828e+02 +9.0117e-01 -3.6031e+00
21 +5.724707797e+01 +5.724707797e+01 +4.030707797e+01 +4.030707797e+01 +5.9934e+00 -4.0325e+00
37 +8.709075360e+00 +8.709075360e+00 -8.230924640e+00 -8.230924640e+00 +4.8572e+00 -4.0748e+00
1092 +4.511935906e+00 +4.511935906e+00 -1.242806409e+01 -1.242806409e+01 +3.3209e+00 +3.4236e+00
1122 +2.885302276e+00 +2.885302276e+00 -1.405469772e+01 -1.405469772e+01 +3.3439e+00 +3.5084e+00
1150 +1.169414826e+00 +1.169414826e+00 -1.577058517e+01 -1.577058517e+01 +3.4116e+00 +3.2033e+00
1181 +9.028542509e-01 +9.028542509e-01 -1.603714575e+01 -1.603714575e+01 +3.6399e+00 +2.6969e+00
1207 +6.209641479e-01 +6.209641479e-01 -1.631903585e+01 -1.631903585e+01 +3.5404e+00 +2.9414e+00
1211 +1.576522842e-01 +1.576522842e-01 -1.678234772e+01 -1.678234772e+01 +3.6246e+00 +2.6399e+00
1390 +7.554741452e-02 +7.554741452e-02 -1.686445259e+01 -1.686445259e+01 +3.6680e+00 +2.4895e+00
1421 +3.035105430e-02 +3.035105430e-02 -1.690964895e+01 -1.690964895e+01 +3.6532e+00 +2.5579e+00
1485 +2.189831952e-02 +2.189831952e-02 -1.691810168e+01 -1.691810168e+01 +3.6548e+00 +2.5530e+00
1507 +7.446263742e-03 +7.446263742e-03 -1.693255374e+01 -1.693255374e+01 +3.6564e+00 +2.5478e+00
1529 +3.139924354e-03 +3.139924354e-03 -1.693686008e+01 -1.693686008e+01 +3.6561e+00 +2.5497e+00
1597 +2.296203194e-04 +2.296203194e-04 -1.693977038e+01 -1.693977038e+01 +3.6560e+00 +2.5494e+00
1810 +1.141063382e-04 +1.141063382e-04 -1.693988589e+01 -1.693988589e+01 +3.6560e+00 +2.5496e+00
1822 +2.924055207e-05 +2.924055207e-05 -1.693997076e+01 -1.693997076e+01 +3.6560e+00 +2.5496e+00
1829 +1.532798028e-05 +1.532798028e-05 -1.693998467e+01 -1.693998467e+01 +3.6560e+00 +2.5496e+00
1904 +7.302104379e-06 +7.302104379e-06 -1.693999270e+01 -1.693999270e+01 +3.6560e+00 +2.5496e+00
1945 +1.686789997e-06 +1.686789997e-06 -1.693999831e+01 -1.693999831e+01 +3.6560e+00 +2.5496e+00
1986 +1.511633450e-06 +1.511633450e-06 -1.693999849e+01 -1.693999849e+01 +3.6560e+00 +2.5496e+00
1987 +9.417880200e-07 +9.417880200e-07 -1.693999906e+01 -1.693999906e+01 +3.6560e+00 +2.5496e+00
2029 +5.727536170e-07 +5.727536170e-07 -1.693999943e+01 -1.693999943e+01 +3.6560e+00 +2.5496e+00
2085 +1.501590248e-07 +1.501590248e-07 -1.693999985e+01 -1.693999985e+01 +3.6560e+00 +2.5496e+00
2169 +8.129854834e-08 +8.129854834e-08 -1.693999992e+01 -1.693999992e+01 +3.6560e+00 +2.5496e+00
2171 +2.813264288e-08 +2.813264288e-08 -1.693999997e+01 -1.693999997e+01 +3.6560e+00 +2.5496e+00
2196 +2.353075956e-08 +2.353075956e-08 -1.693999998e+01 -1.693999998e+01 +3.6560e+00 +2.5496e+00
2228 +1.195058630e-08 +1.195058630e-08 -1.693999999e+01 -1.693999999e+01 +3.6560e+00 +2.5496e+00
2232 +7.372456423e-09 +7.372456423e-09 -1.693999999e+01 -1.693999999e+01 +3.6560e+00 +2.5496e+00
2256 +4.358035710e-09 +4.358035710e-09 -1.694000000e+01 -1.694000000e+01 +3.6560e+00 +2.5496e+00
2262 +2.599957583e-09 +2.599957583e-09 -1.694000000e+01 -1.694000000e+01 +3.6560e+00 +2.5496e+00
2264 +2.229612051e-09 +2.229612051e-09 -1.694000000e+01 -1.694000000e+01 +3.6560e+00 +2.5496e+00
2288 +1.427586938e-09 +1.427586938e-09 -1.694000000e+01 -1.694000000e+01 +3.6560e+00 +2.5496e+00
