% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
303 +2.348382398e+01 +2.348382398e+01 -3.312617602e+01 -3.312617602e+01 +4.3075e+00 +2.3650e+00 +2.8092e+00 -4.6030e+00 +2.3041e+00 +1.1022e+00 -2.7999e-02 -2.1672e+00 -3.7508e+00 -3.6350e+00 -5.0000e+00 -5.0000e+00 +3.6868e+00 +2.1044e+00 +6.9113e-03 -3.8874e+00 -2.9920e+00 +0.0000e+00 -4.4711e+00 -6.6675e-01
721 +1.482204465e+01 +1.482204465e+01 -4.178795535e+01 -4.178795535e+01 -8.5974e-01 -1.5260e+00 +3.7795e+00 -1.4296e-01 -5.3480e-01 +1.2581e-01 +1.6231e+00 -4.9112e+00 -5.0000e+00 -4.2701e+00 -6.4624e-01 -1.3087e+00 +3.1505e+00 -1.0062e+00 +6.4375e-01 -3.5542e-01 -2.8061e+00 -4.0207e-01 -1.6993e+00 -4.2896e+00
1437 +8.046722732e+00 +8.046722732e+00 -4.856327727e+01 -4.856327727e+01 +1.7347e+00 -2.0300e-02 +3.4800e+00 -2.7556e+00 -1.7876e+00 -8.5196e-02 +2.4275e+00 -3.8100e+00 -2.5395e+00 -3.7048e-01 -3.4773e+00 -3.0707e+00 +4.6418e+00 +1.4166e+00 +2.0754e-01 -3.8813e-01 -2.9609e+00 +1.1444e+00 -4.1829e+00 -2.5195e+00
1773 +6.235912235e+00 +6.235912235e+00 -5.037408777e+01 -5.037408777e+01 +1.9358e+00 +2.4512e-01 +2.8462e+00 -3.3641e+00 -2.1980e+00 +1.8226e+00 +3.3256e+00 -5.0000e+00 -2.5389e+00 -8.3334e-01 -1.2930e+00 -2.9439e+00 +3.3394e+00 +8.8380e-01 -4.4401e-01 +6.0614e-02 -3.0994e+00 +7.7440e-01 -3.7521e+00 -3.9228e+00
2137 +3.450508348e+00 +3.450508348e+00 -5.315949165e+01 -5.315949165e+01 +2.0523e+00 +1.2656e+00 +2.7150e+00 -4.3460e+00 -2.7156e+00 +1.2446e+00 +3.3023e+00 -4.6070e+00 -3.5538e+00 -1.0231e+00 -3.4994e+00 -1.9931e+00 +2.8003e+00 +1.4301e+00 -1.9932e+00 +2.0222e-01 -1.9948e+00 +3.6735e-03 -4.1315e+00 -4.5162e+00
2473 +2.195692606e+00 +2.195692606e+00 -5.441430739e+01 -5.441430739e+01 +2.0862e+00 +2.6863e+00 +2.2156e+00 -4.4391e+00 -2.7721e+00 +2.6297e+00 +2.8069e+00 -3.6058e+00 -2.6134e+00 -4.3545e-02 -2.8779e+00 -1.7501e+00 +3.0318e+00 +1.0952e+00 -1.7989e+00 +1.5785e-01 -2.1093e+00 +1.1469e+00 -3.9445e+00 -4.3232e+00
2810 +1.479128971e+00 +1.479128971e+00 -5.513087103e+01 -5.513087103e+01 +2.3133e+00 +2.2647e+00 +3.1965e+00 -3.6360e+00 -3.5849e+00 +2.7468e+00 +3.0217e+00 -3.7215e+00 -3.4705e+00 -9.4131e-01 -3.2469e+00 -3.8885e-01 +2.5648e+00 -2.3840e-02 -1.5665e+00 +4.7435e-01 -1.5713e+00 +1.2896e+00 -4.2071e+00 -3.9081e+00
2952 +9.901795500e-01 +9.901795500e-01 -5.561982045e+01 -5.561982045e+01 +2.3336e+00 +2.5964e+00 +3.8073e+00 -3.6863e+00 -3.6063e+00 +2.5382e+00 +2.7544e+00 -3.7154e+00 -3.5783e+00 -1.2370e+00 -3.3325e+00 -1.1937e+00 +2.4493e+00 -1.9574e-01 -1.5055e+00 +8.8346e-01 -1.4850e+00 +1.1489e+00 -3.7807e+00 -3.8841e+00
3216 +4.970984171e-01 +4.970984171e-01 -5.611290158e+01 -5.611290158e+01 +1.8325e+00 +3.0200e+00 +3.2352e+00 -3.6305e+00 -3.2809e+00 +2.3518e+00 +2.3147e+00 -3.1591e+00 -3.6029e+00 -7.1795e-01 -3.1032e+00 -1.6992e+00 +2.4046e+00 -1.1959e-01 -1.4494e+00 +7.0541e-01 -1.8196e+00 +1.8240e+00 -3.8328e+00 -3.9962e+00
3442 +3.824899238e-01 +3.824899238e-01 -5.622751008e+01 -5.622751008e+01 +1.7970e+00 +2.8210e+00 +3.2771e+00 -3.5830e+00 -3.2993e+00 +2.2779e+00 +2.7280e+00 -3.0833e+00 -3.7920e+00 -7.5953e-01 -2.9059e+00 -1.5129e+00 +2.7158e+00 +8.0961e-01 -1.4896e+00 +7.8806e-01 -1.7173e+00 +1.8662e+00 -3.6446e+00 -3.9464e+00
3882 +2.467813353e-01 +2.467813353e-01 -5.636321866e+01 -5.636321866e+01 +1.7970e+00 +2.7170e+00 +3.2645e+00 -3.5474e+00 -3.2885e+00 +2.2884e+00 +2.6170e+00 -3.1671e+00 -3.5924e+00 -7.9728e-01 -2.9247e+00 -1.7113e+00 +2.2204e+00 +7.9445e-01 -1.4873e+00 +5.1064e-01 -1.8326e+00 +1.8493e+00 -3.6438e+00 -3.9303e+00
4115 +1.582522456e-01 +1.582522456e-01 -5.645174775e+01 -5.645174775e+01 +1.7873e+00 +2.7481e+00 +3.1515e+00 -3.4850e+00 -3.3373e+00 +2.3954e+00 +2.6990e+00 -3.1817e+00 -3.6362e+00 -7.6444e-01 -3.0015e+00 -1.6804e+00 +2.2646e+00 +7.0908e-01 -1.9916e+00 +6.8716e-01 -1.6246e+00 +1.5838e+00 -3.6358e+00 -3.9301e+00
4285 +9.662088058e-02 +9.662088058e-02 -5.651337912e+01 -5.651337912e+01 +1.7959e+00 +2.7618e+00 +3.0803e+00 -3.4710e+00 -3.3410e+00 +2.3762e+00 +2.6918e+00 -3.3183e+00 -3.6072e+00 -7.4722e-01 -3.0320e+00 -1.6741e+00 +2.2355e+00 +6.9638e-01 -1.9606e+00 +6.1696e-01 -1.6186e+00 +1.5709e+00 -3.6456e+00 -3.7500e+00
4632 +5.726944872e-02 +5.726944872e-02 -5.655273055e+01 -5.655273055e+01 +1.8458e+00 +2.7526e+00 +3.1840e+00 -3.3865e+00 -3.3075e+00 +2.3750e+00 +2.6019e+00 -3.2337e+00 -3.5978e+00 -7.5352e-01 -3.0084e+00 -1.6297e+00 +2.2100e+00 +7.2053e-01 -1.9356e+00 +5.3727e-01 -1.6322e+00 +1.4902e+00 -3.6657e+00 -3.7500e+00
% function evaluation | noise-free fitness - Fopt (5.134000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.407835466e+02 +3.407835466e+02 +3.921235466e+02 +3.921235466e+02 +1.4601e-01 +9.6228e-01 +7.7673e-02 -4.4573e+00 -2.1114e+00 -3.7355e+00 +3.3849e+00 -2.6936e+00 -3.1775e+00 -4.9398e+00 -3.4346e+00 +1.2702e+00 -1.5725e+00 -3.3913e+00 -2.8011e+00 +1.7109e+00 -1.7776e+00 +1.8277e+00 -3.3568e+00 -1.3699e-03
3 +1.773517330e+02 +1.773517330e+02 +2.286917330e+02 +2.286917330e+02 +8.5055e-02 -4.2165e+00 +3.6477e+00 +2.5558e+00 -3.4972e+00 -4.5819e+00 -2.8199e+00 -1.7613e+00 +1.0815e+00 -2.1387e+00 +4.9867e+00 -2.7816e+00 +2.3185e+00 +1.9652e+00 -8.4583e-02 -1.9197e+00 +2.9697e+00 -7.8146e-01 +2.2473e+00 +1.9186e-03
7 +1.242399157e+02 +1.242399157e+02 +1.755799157e+02 +1.755799157e+02 -1.6326e+00 +3.7785e+00 -1.3609e+00 -3.8941e+00 +3.5918e+00 +4.9140e+00 +3.1829e+00 -1.0526e+00 -2.9513e+00 -1.2076e+00 +6.1325e-01 +2.0967e-01 -3.5731e+00 +1.7977e+00 -1.9375e+00 +2.9250e-01 +3.1616e+00 -1.3849e+00 -2.4863e+00 +3.9708e+00
11 +9.380998233e+01 +9.380998233e+01 +1.451499823e+02 +1.451499823e+02 -1.4964e+00 +3.2094e+00 -2.7419e+00 -4.7551e+00 +6.3015e-01 +4.9787e+00 +4.8459e-01 +1.4136e+00 -1.8322e+00 -2.2066e+00 -4.4002e+00 +9.5563e-01 +2.7795e+00 -7.4222e-02 +3.5661e+00 +4.7201e+00 +2.0497e+00 +4.7483e+00 -4.1479e+00 +3.6515e+00
51 +6.210235376e+01 +6.210235376e+01 +1.134423538e+02 +1.134423538e+02 +3.5036e+00 -1.7906e+00 +1.7639e+00 +2.4492e-01 +4.2573e+00 +5.0000e+00 -4.5154e+00 -3.5864e+00 -5.0000e+00 +8.2052e-01 +5.9981e-01 +5.0000e+00 -1.8986e+00 +3.2548e+00 -1.4339e+00 -2.7986e-01 -2.2955e+00 -2.5171e-01 -4.9231e+00 +4.7328e+00
72 +3.806157566e+01 +3.806157566e+01 +8.940157566e+01 +8.940157566e+01 +5.0000e+00 -4.9549e+00 +4.7438e+00 +5.7547e-01 -1.0448e+00 -1.3013e+00 -3.5196e+00 -4.9159e+00 -2.3049e+00 +4.9323e-02 +1.4309e+00 +2.2805e-02 -1.1144e-01 +4.6206e-01 -4.3738e+00 +1.9203e+00 -1.3340e-01 -2.2020e+00 -5.0000e+00 -4.3052e-01
178 +2.008236843e+01 +2.008236843e+01 +7.142236843e+01 +7.142236843e+01 -3.2942e+00 +3.5966e+00 +7.8993e-02 +1.5835e+00 +2.5348e+00 +1.6494e+00 -1.0645e+00 +0.0000e+00 -5.0000e+00 +4.9343e+00 -2.0488e-01 +5.0000e+00 +2.2807e+00 -1.0909e+00 -5.0000e+00 +4.3584e-01 +2.1082e+00 +5.0000e+00 -5.0000e+00 +4.1292e+00
208 +1.245512996e+01 +1.245512996e+01 +6.379512996e+01 +6.379512996e+01 -3.0006e-01 +0.0000e+00 +4.9571e-01 +8.1936e-01 +0.0000e+00 +2.7531e+00 -1.0137e+00 -3.0865e+00 -5.0000e+00 +2.4187e+00 +1.0414e+00 +5.0000e+00 -7.0052e-01 -1.4566e+00 -3.1516e+00 +1.9009e+00 +6.1114e-01 +1.0758e+00 -4.8994e+00 +5.0000e+00
1200 +9.530025043e+00 +9.530025043e+00 +6.087002504e+01 +6.087002504e+01 +3.7820e-01 -7.7406e-01 -1.6769e+00 +1.2090e+00 -7.6959e-01 +4.1083e+00 -1.3070e+00 -9.0678e-01 -5.0000e+00 +2.3671e+00 +1.0141e+00 +4.9202e+00 +4.8477e-01 -2.7153e+00 -1.0590e+00 +1.7189e+00 +2.3075e+00 +2.6841e+00 -4.2968e+00 +4.6281e+00
1666 +6.257401210e+00 +6.257401210e+00 +5.759740121e+01 +5.759740121e+01 -1.8915e+00 -7.7637e-01 -1.2093e+00 +2.7176e+00 -1.0532e+00 +3.0772e+00 -1.2405e+00 -2.0646e-01 -4.9545e+00 +1.9303e-01 -1.9903e-01 +5.0000e+00 -2.0620e-01 -2.9405e+00 -2.9515e+00 +2.7837e+00 +2.2800e+00 +2.9154e+00 -3.4737e+00 +4.3118e+00
1961 +3.825447741e+00 +3.825447741e+00 +5.516544774e+01 +5.516544774e+01 -2.1394e+00 -2.0107e+00 +3.6901e-01 +1.9701e+00 +4.2000e-03 +2.5894e+00 -2.0931e+00 +7.9743e-01 -2.6691e+00 +2.2650e+00 -4.5180e-01 +3.8912e+00 -2.7804e-01 -2.7497e+00 -3.6325e+00 +2.8036e+00 +2.4778e+00 +3.5272e+00 -4.1923e+00 +3.2446e+00
2305 +2.297296414e+00 +2.297296414e+00 +5.363729641e+01 +5.363729641e+01 -2.5815e+00 -2.1142e+00 +1.3498e+00 +1.9182e+00 +2.4700e-01 +2.3442e+00 -1.1570e+00 -7.4194e-02 -1.8917e+00 +1.4308e+00 -2.4257e-01 +3.1872e+00 -4.6901e-01 -2.6838e+00 -2.0968e+00 +2.6788e+00 +2.3577e+00 +2.9432e+00 -2.5000e+00 +2.7876e+00
2714 +1.576713975e+00 +1.576713975e+00 +5.291671398e+01 +5.291671398e+01 -2.0317e+00 -1.8470e+00 +1.0053e+00 +2.3998e+00 +6.2857e-01 +3.5928e+00 -1.8222e+00 +3.2028e-01 -3.1494e+00 +2.4437e+00 +5.7922e-01 +2.6414e+00 -3.4365e-01 -3.0557e+00 -2.6106e+00 +3.1977e+00 +2.1902e+00 +2.2747e+00 -2.5000e+00 +2.6799e+00
2982 +6.640240634e-01 +6.640240634e-01 +5.200402406e+01 +5.200402406e+01 -2.4798e+00 -2.2662e+00 +6.0820e-01 +2.7906e+00 +5.7108e-01 +3.6745e+00 -2.3044e+00 +3.6051e-01 -2.6969e+00 +2.2452e+00 -3.2381e-01 +2.5000e+00 +2.0737e-01 -3.0898e+00 -2.0351e+00 +2.5582e+00 +2.4590e+00 +3.0580e+00 -2.5000e+00 +2.5120e+00
3008 +5.589109711e-01 +5.589109711e-01 +5.189891097e+01 +5.189891097e+01 -2.4197e+00 -2.6206e+00 +6.2918e-01 +2.7275e+00 +3.9638e-01 +3.6261e+00 -2.2818e+00 +3.5555e-01 -2.2863e+00 +2.1044e+00 -4.5905e-01 +2.5955e+00 -3.9121e-01 -3.3103e+00 -2.4252e+00 +2.6005e+00 +2.1817e+00 +3.3232e+00 -2.5000e+00 +2.5719e+00
3335 +3.827554026e-01 +3.827554026e-01 +5.172275540e+01 +5.172275540e+01 -2.3885e+00 -2.3538e+00 +5.5158e-01 +2.7729e+00 +4.7934e-01 +3.6303e+00 -2.0846e+00 +2.6073e-01 -2.6811e+00 +2.0930e+00 -6.2053e-01 +2.6061e+00 -4.9819e-01 -3.6074e+00 -2.6367e+00 +2.9435e+00 +2.2020e+00 +2.9323e+00 -2.5000e+00 +2.5479e+00
3605 +2.018551350e-01 +2.018551350e-01 +5.154185514e+01 +5.154185514e+01 -2.5423e+00 -2.2546e+00 +5.7708e-01 +2.7775e+00 +5.0777e-01 +3.3231e+00 -2.2224e+00 +2.6328e-01 -2.6790e+00 +2.0752e+00 -6.4671e-01 +2.5987e+00 -4.9244e-01 -3.2638e+00 -2.6709e+00 +2.8024e+00 +2.2587e+00 +2.9420e+00 -2.5000e+00 +2.5518e+00
3946 +1.216405287e-01 +1.216405287e-01 +5.146164053e+01 +5.146164053e+01 -2.7233e+00 -2.3250e+00 +2.6055e-01 +2.7661e+00 +4.1978e-01 +3.2565e+00 -2.1844e+00 +3.0337e-01 -2.6818e+00 +2.0498e+00 -5.7617e-01 +2.6155e+00 -4.1172e-01 -3.2762e+00 -2.6914e+00 +2.4541e+00 +2.2857e+00 +2.7126e+00 -2.5000e+00 +2.5715e+00
4222 +9.703779336e-02 +9.703779336e-02 +5.143703779e+01 +5.143703779e+01 -2.6853e+00 -2.3381e+00 +2.8456e-01 +2.7745e+00 +3.6378e-01 +3.2558e+00 -2.0376e+00 +3.0900e-01 -2.6926e+00 +2.0308e+00 -6.2875e-01 +2.6210e+00 -4.2501e-01 -3.3360e+00 -2.7314e+00 +2.5218e+00 +2.3599e+00 +2.7476e+00 -2.5000e+00 +2.5764e+00
4783 +6.271554640e-02 +6.271554640e-02 +5.140271555e+01 +5.140271555e+01 -2.6429e+00 -2.2818e+00 +2.3528e-01 +2.7961e+00 +2.9604e-01 +3.3020e+00 -2.0222e+00 +3.5332e-01 -2.6711e+00 +2.0959e+00 -6.1013e-01 +2.5495e+00 -4.4374e-01 -3.2577e+00 -2.7134e+00 +2.4622e+00 +2.4372e+00 +2.7712e+00 -2.5000e+00 +2.6458e+00
% function evaluation | noise-free fitness - Fopt (-1.244000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.415179428e+02 +1.415179428e+02 +1.711794283e+01 +1.711794283e+01 +2.1961e+00 -1.1503e+00 +3.8895e+00 +4.7500e+00 -7.7506e-01 +2.4188e+00 -2.3522e+00 +3.0122e-01 +3.5426e+00 +3.7320e+00 +7.2862e-01 -3.6209e+00 -6.3375e-01 -4.5852e+00 -4.4608e+00 +1.4253e+00 -2.1060e+00 +4.7826e+00 +2.8304e-01 +2.4652e+00
6 +8.462038942e+01 +8.462038942e+01 -3.977961058e+01 -3.977961058e+01 -4.7036e+00 +7.8974e-02 +2.2482e-01 +4.3158e+00 -8.2874e-01 +2.2357e+00 -1.6188e+00 +1.7775e+00 -3.7760e-01 +2.6647e+00 -4.9002e-01 +1.1102e+00 -2.3045e+00 +3.8540e+00 -1.6030e+00 +2.7967e+00 -4.4054e+00 -3.4361e+00 +3.6839e+00 +2.2037e+00
69 +5.506170775e+01 +5.506170775e+01 -6.933829225e+01 -6.933829225e+01 +1.1576e+00 +6.2614e-01 +1.1900e+00 +2.9551e+00 -1.7184e-01 -1.3329e+00 +8.8400e-01 -2.8391e+00 -4.7534e+00 +1.0568e+00 -3.1965e-01 -5.0000e+00 -2.2888e+00 +1.8199e+00 +3.0855e-01 -2.2006e-02 -3.3361e+00 -7.2144e-02 +3.9225e+00 -1.2675e+00
131 +3.059864464e+01 +3.059864464e+01 -9.380135536e+01 -9.380135536e+01 +2.4648e+00 -1.7728e+00 +0.0000e+00 +5.0000e+00 -2.1326e+00 +0.0000e+00 -1.4626e+00 +3.2098e-01 -3.1224e+00 +4.4676e+00 +0.0000e+00 -5.0000e+00 -1.1051e+00 +0.0000e+00 -2.9749e-01 -8.6136e-01 +1.2540e-01 -3.8579e-01 +1.1960e+00 +0.0000e+00
191 +2.083621706e+01 +2.083621706e+01 -1.035637829e+02 -1.035637829e+02 +3.2698e+00 -1.6758e+00 +1.1659e+00 +0.0000e+00 -6.5050e-01 -3.2146e+00 +0.0000e+00 +1.1080e+00 +0.0000e+00 +4.5017e+00 -1.1146e+00 -5.0000e+00 -3.3809e-01 -4.6113e-01 +1.1111e+00 +0.0000e+00 -1.6386e+00 +0.0000e+00 +1.8780e+00 -4.7540e-02
310 +1.446458324e+01 +1.446458324e+01 -1.099354168e+02 -1.099354168e+02 +2.4912e+00 +0.0000e+00 +2.7255e+00 +0.0000e+00 +0.0000e+00 -4.6078e+00 +9.0947e-01 +3.3275e+00 +0.0000e+00 +3.4349e+00 -5.6268e-01 -4.0747e+00 +2.7779e+00 +2.8705e+00 +1.7413e+00 -3.2607e+00 +3.7289e-01 -2.7205e+00 +5.2500e-01 +0.0000e+00
1148 +9.835869539e+00 +9.835869539e+00 -1.145641305e+02 -1.145641305e+02 +4.9653e-01 +1.4795e+00 +1.6157e+00 +1.2050e+00 -2.7521e+00 -3.0491e+00 +6.9547e-01 +2.7672e+00 -2.6504e+00 +4.4252e+00 +3.1245e-01 -3.2346e+00 -1.4557e+00 -3.1333e+00 +6.7793e-01 -1.9870e+00 -2.8936e+00 -2.7080e+00 +3.3850e+00 -2.1071e+00
1613 +5.926763923e+00 +5.926763923e+00 -1.184732361e+02 -1.184732361e+02 +1.7398e+00 +1.7940e+00 +2.4425e+00 -8.0539e-02 -2.7482e+00 -5.0000e+00 -5.1647e-01 +2.4596e+00 +0.0000e+00 +3.2811e+00 +3.4083e+00 -1.9227e+00 -6.2752e-01 -2.6253e+00 -1.2059e+00 -2.5433e+00 -2.2579e+00 -3.1830e+00 +3.0673e+00 -3.4349e+00
2236 +3.843402410e+00 +3.843402410e+00 -1.205565976e+02 -1.205565976e+02 +4.8930e-01 +1.5587e+00 +2.0808e+00 -1.3474e+00 -2.1941e+00 -3.5157e+00 +5.3046e-01 +1.1317e-01 -7.3511e-01 +3.4043e+00 +2.9044e+00 -2.8656e+00 +9.5896e-01 -7.0975e-01 -6.6822e-01 -1.5654e+00 -1.4837e+00 -2.9087e+00 +2.1064e+00 -3.5659e+00
2536 +2.421330383e+00 +2.421330383e+00 -1.219786696e+02 -1.219786696e+02 +7.2026e-01 +1.5655e+00 +1.8092e+00 -2.1550e+00 -2.1478e+00 -3.5372e+00 -1.5692e-01 +4.3011e-01 -5.3562e-01 +2.5000e+00 +3.2325e+00 -2.5135e+00 -3.5367e-01 -1.4991e+00 -4.1511e-01 -8.4897e-01 -2.6308e+00 -3.1473e+00 +2.9476e+00 -2.6383e+00
2740 +1.411545463e+00 +1.411545463e+00 -1.229884545e+02 -1.229884545e+02 +0.0000e+00 +1.2707e+00 +1.9246e+00 -2.4312e+00 -2.7638e+00 -3.5950e+00 +1.5339e-01 +2.2600e-01 -1.7617e-01 +2.5003e+00 +3.5265e+00 -2.5238e+00 +6.7306e-01 -1.8773e+00 +6.0678e-01 -5.2342e-01 -3.0944e+00 -3.6677e+00 +2.3850e+00 -2.0514e+00
3004 +8.792427093e-01 +8.792427093e-01 -1.235207573e+02 -1.235207573e+02 +0.0000e+00 +1.2524e+00 +3.6222e+00 -2.4279e+00 -2.8234e+00 -3.9202e+00 -1.3311e-01 +4.1588e-01 -6.9364e-03 +2.5002e+00 +3.7915e+00 -2.5560e+00 +5.1447e-01 -1.7765e+00 +3.1402e-01 -1.2892e+00 -2.6614e+00 -3.6790e+00 +2.5026e+00 -2.1652e+00
3646 +6.229281196e-01 +6.229281196e-01 -1.237770719e+02 -1.237770719e+02 +0.0000e+00 +7.0522e-01 +3.4169e+00 -2.4268e+00 -2.9829e+00 -3.6644e+00 -3.9987e-02 +1.6289e-01 -2.3706e-02 +2.5003e+00 +4.1907e+00 -2.5056e+00 +4.1492e-01 -1.6225e+00 +2.8571e-01 -1.4903e+00 -2.8062e+00 -3.8551e+00 +2.5085e+00 -2.4049e+00
% function evaluation | noise-free fitness - Fopt (6.000000000000e-01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.413332451e+02 +1.413332451e+02 +1.419332451e+02 +1.419332451e+02 +4.4911e+00 -6.3363e-01 -7.6545e-01 +1.7233e+00 -3.0480e-02 -1.8713e+00 -2.3656e+00 -2.4576e+00 +2.0074e+00 +2.7182e+00 -4.1810e+00 -5.8606e-01 -1.2765e+00 +3.3643e+00 +4.0274e+00 +4.5538e+00 -1.3139e+00 -4.1613e-01 -4.9843e+00 +5.8995e-01
5 +2.198131072e+01 +2.198131072e+01 +2.258131072e+01 +2.258131072e+01 +4.2674e+00 -9.6067e-01 -4.8493e+00 +1.5173e+00 +5.7483e-01 -4.1188e+00 +4.7279e+00 +1.4603e-01 +2.9741e+00 +2.1481e+00 -2.2937e+00 +1.1892e+00 +1.5063e+00 +3.8335e+00 +4.0645e+00 +3.1926e+00 -3.5575e+00 -1.8805e+00 -1.5671e+00 -1.5510e+00
315 +1.530731204e+01 +1.530731204e+01 +1.590731204e+01 +1.590731204e+01 +3.4884e+00 -3.3313e-01 -3.1004e+00 +4.5472e+00 +8.1631e-01 -4.0407e+00 -1.1491e+00 +4.1401e-01 +1.1452e-01 +2.9859e+00 -1.9272e+00 -9.7747e-01 +8.4168e-01 +1.9299e+00 +2.8923e+00 +1.8932e+00 -3.9334e+00 -2.2263e+00 -1.7860e+00 -3.0623e+00
773 +8.310719719e+00 +8.310719719e+00 +8.910719719e+00 +8.910719719e+00 +3.4905e+00 -3.2861e-01 -2.1508e+00 +4.8727e+00 +7.1153e-01 -4.5779e+00 +3.5099e-01 +2.7133e-01 -1.3454e+00 +2.7051e-02 -4.6182e+00 +2.7053e+00 +2.1794e+00 +1.6036e+00 +1.7654e+00 +2.3587e+00 +1.6830e-01 -3.3366e+00 -1.9789e+00 +0.0000e+00
1139 +5.580417521e+00 +5.580417521e+00 +6.180417521e+00 +6.180417521e+00 +2.5921e+00 -2.1609e+00 -4.6410e-01 +4.6605e+00 +6.9378e-01 -4.7525e+00 -1.0791e+00 +1.1924e+00 -1.6665e+00 +4.0668e-01 -4.2235e+00 +2.8339e+00 +1.6777e-01 +1.6490e+00 +1.7427e-01 +1.2134e+00 -6.8650e-01 -4.0510e+00 -1.4138e+00 -3.4727e-01
1834 +3.822000960e+00 +3.822000960e+00 +4.422000960e+00 +4.422000960e+00 +2.3140e+00 -1.6945e+00 -1.8106e+00 +4.8472e+00 +1.0294e+00 -4.0102e+00 -2.6003e+00 +4.4733e-02 +6.7510e-02 +9.7899e-01 -2.9227e+00 +3.0409e+00 +1.1094e+00 +7.9995e-01 +2.0125e-01 +1.2988e+00 -4.3449e-01 -4.1038e+00 +1.1464e+00 -1.0305e+00
2378 +2.507262801e+00 +2.507262801e+00 +3.107262801e+00 +3.107262801e+00 +2.9208e+00 -1.8546e+00 -1.2623e+00 +4.6591e+00 +2.2527e-01 -4.3707e+00 -3.3730e+00 +2.1356e-01 +1.0633e-01 -5.9323e-01 -2.6112e+00 +3.3155e+00 +1.6591e+00 +1.8803e+00 +1.8939e-02 +2.4697e+00 -4.6194e-01 -4.1216e+00 +2.9746e-01 -2.9771e-01
2580 +1.405524120e+00 +1.405524120e+00 +2.005524120e+00 +2.005524120e+00 +2.6724e+00 -2.3878e+00 -1.4343e-01 +4.3195e+00 +6.5558e-02 -4.4859e+00 -2.4614e+00 +1.9777e-01 +4.6596e-02 -4.1232e-01 -2.5713e+00 +3.6368e+00 +1.0848e+00 +2.1938e+00 +0.0000e+00 +2.1744e+00 -8.8263e-01 -3.3106e+00 +1.0816e+00 +0.0000e+00
2863 +9.942492061e-01 +9.942492061e-01 +1.594249206e+00 +1.594249206e+00 +2.5000e+00 -2.3397e+00 -1.1527e-02 +3.9917e+00 +1.5619e-01 -4.3200e+00 -2.3411e+00 +5.9118e-01 -4.9477e-01 -5.1812e-01 -2.5199e+00 +3.3364e+00 +7.3362e-01 +2.2329e+00 +0.0000e+00 +2.2039e+00 -1.0141e+00 -3.6960e+00 +1.1148e+00 -2.8894e-01
% function evaluation | noise-free fitness - Fopt (-4.071000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.207751130e+02 +3.207751130e+02 +2.800651130e+02 +2.800651130e+02 +2.3806e+00 +3.7718e+00 -4.0826e-01 -2.8798e+00 +1.9530e+00 -4.6426e+00 -2.6929e+00 -1.9422e-02 -3.9705e+00 -2.7219e+00 +4.1500e+00 +1.2925e+00 -3.8304e+00 -2.2785e+00 -1.7563e+00 +1.0115e+00 +4.9449e+00 -4.3529e+00 +3.1427e+00 -1.6629e+00
3 +9.250505766e+01 +9.250505766e+01 +5.179505766e+01 +5.179505766e+01 +4.0770e+00 +1.1797e+00 -4.3864e+00 -1.8919e+00 -8.0724e-01 -4.0147e+00 -3.6705e+00 +1.4124e+00 -6.8706e-02 -2.9467e+00 +3.9885e+00 -5.2005e-01 +2.5370e+00 +3.5692e+00 -3.9092e-01 -1.0550e+00 +1.8023e+00 +6.8581e-01 -2.6094e+00 +2.7603e+00
7 +5.862275851e+01 +5.862275851e+01 +1.791275851e+01 +1.791275851e+01 -3.7058e+00 +2.0326e+00 +7.7395e-01 +3.2192e+00 +3.7474e+00 -2.3740e+00 +3.4897e+00 +2.7096e+00 -1.0235e-01 -1.4098e+00 -8.6548e-01 -3.9774e+00 +3.5451e+00 -7.2325e-01 -1.9302e+00 +3.7716e-01 -3.4519e+00 -4.7214e+00 -4.3384e+00 +3.3168e+00
55 +3.087767934e+01 +3.087767934e+01 -9.832320659e+00 -9.832320659e+00 +2.5132e+00 -5.5278e-02 +1.0872e+00 -5.7069e-01 +8.3514e-02 -6.7159e-01 +1.6025e-01 -2.9387e+00 -2.2238e+00 +1.0081e+00 +7.6753e-01 -5.0000e+00 +5.0000e+00 -1.9944e+00 +1.3671e-01 +2.8535e+00 +3.3678e+00 -3.2142e+00 -2.0772e-01 -9.3766e-01
125 +2.096118795e+01 +2.096118795e+01 -1.974881205e+01 -1.974881205e+01 +0.0000e+00 +0.0000e+00 +1.0552e+00 +1.8626e+00 +4.9012e-01 +0.0000e+00 +3.4369e+00 -1.5733e+00 +6.8882e-01 -7.6161e-01 +3.1393e+00 -5.0000e+00 +2.2284e+00 +1.6864e+00 -1.6770e+00 +1.7545e+00 +0.0000e+00 +6.7829e-02 +7.9240e-01 +4.2843e-02
